conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99
conf_256,-0.069167025,-0.11353034,-0.14866646,-0.09665164,0.106746234,-0.13943832,0.1900752,0.2315378,-0.12719375,-0.1343581,-0.086748235,0.3528533,-0.16913815,0.18518026,-0.16245139,0.11459897,0.33885506,0.106330104,-0.20347606,-0.25675324,0.1752185,-0.1641398,-0.32740965,-0.20530279,0.12690526,0.2647455,-0.13263422,-0.13720629,-0.12061108,-0.059390374,0.048656404,-0.2235584,-0.15725371,0.3627561,-0.039714012,-0.11642783,-0.15368779,-0.10080246,-0.15182908,0.31111214,-0.1635372,-0.19484428,0.0072017144,-0.3259791,-0.12390773,-0.2618079,-0.17859122,0.25776437,0.5328734,0.11469193,0.17916577,0.31141818,0.1532934,-0.3024854,-0.19959566,0.25052953,0.22916012,0.11671757,0.034287963,-0.052015267,-0.10681522,-0.35570806,-0.16686368,-0.10475949,0.2635372,-0.35494724,0.21109241,0.035317782,-0.08117044,0.11953604,-0.13132477,-0.30652207,-0.14691727,-0.20066454,0.15435794,0.30951184,-0.27830264,0.13731946,0.075324476,0.1544553,-0.27324742,0.03168983,0.23645127,0.13303605,0.20190103,0.16358346,-0.2167969,-0.14651811,-0.1006122,-0.033326223,0.087447084,0.05777083,-0.23719884,-0.018879721,-0.047012538,-0.0649608,-0.18801898,0.18812759,-0.015341193,-0.1349838
conf_257,-0.12870897,-0.2002386,0.2711499,-0.091031075,-0.059008013,-0.22695479,0.19402926,0.07723066,-0.07639802,0.18757746,-0.13291945,0.029248694,-0.13231698,0.22434781,-0.172256,0.16288337,0.4262076,0.15999818,-0.19504026,0.2195665,0.06363746,-0.09123067,0.15461127,-0.19494373,0.20864247,0.060964968,-0.15836568,-0.20314217,-0.18675247,0.26146778,0.12736854,-0.23504347,-0.23631082,0.19778793,-0.149822,-0.15843232,-0.17329912,-0.31359494,-0.035603773,0.1737314,-0.18973385,-0.14566888,-0.14413321,-0.4054037,-0.096914746,0.022460045,0.17264664,0.123296194,0.23279019,0.07367516,0.20292014,0.15936145,0.12748693,-0.10262296,-0.18042412,0.26390043,0.23153734,0.22547467,-0.052002452,0.33396432,-0.13929355,-0.27800032,-0.052319888,-0.09897216,0.26322702,-0.032498464,0.18855968,0.15352015,0.038324248,0.17973438,-0.17656526,-0.18888241,-0.13155504,-0.37083265,0.30337054,0.3185909,-0.2011725,0.116782025,0.31156301,0.22138898,0.11216596,0.24112427,-0.0485699,0.274415,0.20437285,0.13229536,-0.012774912,-0.17727664,-0.029450713,-0.0023047158,0.20140725,0.24523228,-0.1261694,0.03455937,0.17906317,-0.23638658,-0.10670412,0.19138747,-0.16633804,-0.5270245
conf_258,-0.25305757,-0.18947823,0.21879372,-0.12353031,0.2670628,0.2121913,0.18488681,0.18877421,-0.08648218,0.10473923,0.21022764,0.18228367,-0.28144196,0.22280368,-0.29666993,0.21818669,0.06816521,0.31069425,-0.057727773,0.2872713,0.0022531818,-0.18455057,0.07971533,-0.14404188,0.12621613,0.0032147933,-0.1130498,-0.2344428,-0.07466936,0.48118344,0.09403498,-0.18560994,0.10971866,0.018727537,-0.33675796,-0.23485805,-0.098943934,0.2848024,-0.15154971,0.046167355,-0.1480327,-0.13691999,-0.25271624,-0.30002025,-0.11633401,-0.13852821,-0.28983924,0.14893937,0.028309831,0.14792365,0.25973594,0.11093318,0.033380996,-0.24155413,-0.10023436,0.1676812,0.25261363,0.23867275,-0.1362676,0.43010205,-0.15466526,-0.18516198,0.17208935,-0.03035621,0.1042627,-0.237637,0.18607008,0.01428079,-0.17054106,0.26285326,-0.14962542,-0.048120514,-0.23268074,-0.09711735,0.18541211,-0.17796297,-0.03494141,0.19796029,0.037809186,0.20766066,0.39951816,0.27053145,-0.36198395,0.304086,0.09761183,-0.011378798,-0.40664542,-0.036275316,-0.07576329,-0.18152831,0.049547795,-0.100414455,-0.066533834,0.14371417,0.21137846,-0.17840001,-0.124990575,0.08386613,-0.13602638,-0.1808368
conf_259,-0.09155818,-0.08641186,0.030232316,-0.056563795,-0.15862103,-0.3101435,0.3101218,0.18529882,-0.08040825,-0.121197775,0.4054408,-0.031560585,-0.22852543,0.2871605,-0.21120842,0.27590644,0.10618449,-0.26935962,0.054014154,-0.23069176,0.17777091,-0.15261668,-0.19727789,-0.1561574,0.1951488,0.16774598,-0.22044198,-0.109367765,-0.17920554,-0.2572958,-0.07003953,-0.2176791,-0.30009207,0.22881122,-0.1733158,-0.18732539,-0.2139689,0.0771898,-0.14664195,0.28777337,-0.120514676,-0.1681056,0.057305064,0.048107397,-0.13653868,-0.24527834,0.3305959,0.18455313,0.37753144,0.14638416,0.13063692,0.2965931,0.33119127,-0.11906779,-0.17081113,0.039275605,0.16045906,0.24778493,0.049651198,0.3368282,-0.05852165,-0.16743135,-0.35934508,-0.15926832,0.2244907,-0.052212022,0.27149832,0.17158599,-0.1504933,0.15266669,-0.15997246,-0.12415388,-0.048200857,-0.25614923,0.17783974,0.3520661,-0.08974276,0.0729716,0.3351066,0.081731156,0.0014509126,0.13329023,0.27440792,0.1253098,0.20475383,0.19444849,0.0005276821,-0.038776267,0.16912577,-0.085643575,0.22062157,0.12973148,-0.1791035,0.34223515,0.098941185,-0.20321624,-0.1310909,0.22059344,-0.11020156,-0.012412463
conf_260,-0.2140167,-0.17014466,0.13021584,-0.3107401,0.28217828,0.2341676,0.12735221,0.13572022,-0.11041701,-0.05252755,0.14790986,0.33818543,-0.18204068,0.13388744,-0.08932509,0.1359639,0.09370078,0.18137628,-0.19125225,0.23275848,-0.21052548,-0.3029519,-0.10063673,-0.18060897,0.11105919,0.10952352,-0.15353388,-0.16230832,-0.1275514,0.059862915,0.09081158,-0.23038135,-0.31974775,0.12894182,-0.10315709,-0.15737072,-0.16843002,0.36586758,-0.25163284,0.19676852,-0.23527345,-0.1972758,-0.12896034,-0.22668284,-0.10458266,-0.16610341,-0.37230566,0.12778836,0.28717396,0.19618571,0.21413839,0.121752664,-0.023235595,-0.13492809,-0.21757182,0.17129248,0.26365626,0.15787838,-0.24164455,0.1824059,-0.21462283,-0.20249581,-0.24089621,-0.115456186,0.23694204,-0.34497035,0.2238668,0.11894961,0.046528872,0.24384251,-0.13281211,-0.4795243,-0.13294111,-0.041837536,0.28353548,-0.12723684,-0.23523551,0.16074584,0.24897236,0.1340483,0.1923545,0.102189265,-0.075556055,0.2192357,0.21660961,0.07066608,0.04967493,-0.21374671,-0.19398692,-0.00766376,0.16093242,0.015988728,-0.19124983,0.16374508,0.18719754,-0.224501,-0.23197228,0.3361378,-0.20924926,-0.3742092
conf_261,-0.04640704,-0.17333254,0.06784781,-0.31240156,-0.1318345,0.12716609,0.22093841,0.067446634,-0.17369623,-0.06374954,0.1649315,-0.119428284,-0.10188675,0.19866443,-0.25952396,0.2276762,0.17494296,-0.15156095,-0.10106479,-0.01937993,0.25150838,-0.2619313,-0.42278895,-0.17492317,0.18724121,-0.016100843,-0.19527693,-0.2752101,-0.1119792,0.095139876,0.1577828,-0.30960062,-0.45736066,0.3025563,-0.19493726,-0.17182213,-0.28816435,-0.118371375,-0.16595766,0.24509504,-0.14486678,-0.10210686,0.14776905,-0.1994727,-0.22745906,-0.22394483,0.18673423,0.17834824,0.2624231,0.13000676,0.117099255,0.11315955,-0.035398874,-0.16104144,-0.26321238,0.12745044,0.22895655,0.13202022,-0.19651495,0.06508096,-0.036560193,-0.18575077,-0.18835026,-0.07298449,0.2544473,-0.3112523,0.23858127,0.10338673,-0.027412662,0.09758246,-0.16144466,-0.22576086,-0.08918974,0.008445491,0.21502379,0.32749516,-0.104763664,0.23209353,0.12589806,0.24102831,0.3392653,0.14424437,0.31762326,0.12341009,0.27027613,0.09720551,0.1582602,-0.043764453,0.1133752,-0.14756426,0.2588902,0.089818016,-0.20279928,0.21870999,0.2197011,-0.20891896,-0.12431393,0.06269363,-0.11289547,0.051364638
conf_262,-0.085301034,-0.12447087,0.16577478,-0.09548708,0.24628766,0.22810249,0.122918636,0.19531992,-0.14012197,-0.19964498,0.24224494,0.297173,-0.1989925,0.17615299,-0.16007897,0.08462692,0.019519856,0.2272288,-0.18539469,-0.03592788,-0.00026236224,-0.117246166,-0.104866765,-0.21323845,0.08819102,0.30496714,-0.114352055,-0.20425291,-0.1786157,0.07696769,-0.05327962,-0.17431942,0.079690576,0.20708106,0.025892377,-0.081720956,-0.034498107,0.20807062,-0.22705777,0.08302964,-0.17359369,-0.1926381,-0.094157785,-0.4021513,-0.18114372,-0.12036288,-0.5418052,0.080977835,0.23391725,0.19051096,0.22638547,0.08289164,0.2745135,-0.13683341,-0.10455062,0.25605687,0.2858117,0.113718085,-0.20643102,0.17048214,-0.16782957,-0.20110016,-0.3030692,-0.005857194,0.26752427,-0.28276107,0.19574496,0.06971157,0.036331017,0.03753937,-0.14504689,-0.07871056,-0.03880808,-0.11342937,0.21400298,-0.00082689384,-0.10254253,0.1261685,0.1032074,0.08129332,0.20514496,0.16134481,-0.15129223,0.2509173,0.081901014,0.1283579,-0.37224564,-0.2065683,-0.20001587,-0.13732633,0.17667975,-0.114360504,-0.054185543,-0.05448305,0.24955694,-0.262034,-0.049396653,0.20644312,-0.16719335,-0.25280336
conf_263,-0.1652178,-0.2267778,0.18306826,-0.2590987,-0.03356741,0.09092993,0.069107525,0.18444502,-0.17264836,-0.018347718,0.27851525,0.16027923,-0.23807845,0.19812635,-0.035873696,0.3544645,0.11347427,-0.15965442,-0.16092761,0.013568794,-0.013666124,-0.22326906,-0.116109475,-0.20161809,0.12628733,0.21636863,-0.19371626,-0.15376459,-0.12962759,0.089440934,0.21971919,-0.19314265,-0.16066235,0.26706913,-0.18168823,-0.09316387,-0.16791707,0.24848154,-0.17103623,0.25627947,-0.18004715,-0.29482636,-0.029368693,0.031746715,-0.13603808,-0.23509558,0.28308645,0.04070298,0.27024713,0.10791667,0.1295023,-0.013890998,-0.41765103,-0.18944785,-0.14717369,0.1564559,0.1985603,0.2355273,-0.17041941,0.3491244,-0.11752145,-0.24822468,-0.5018738,-0.028175853,0.19301735,0.11838494,0.18317187,0.18486242,0.091330856,0.044718344,-0.20129563,-0.27521288,-0.0102622295,-0.041316018,0.25642994,0.43578652,-0.27473137,0.12376763,0.38954097,0.21310118,-0.10543138,0.03028438,0.18044786,0.14288995,0.25923586,0.10438321,0.056636125,-0.084545046,-0.035061605,-0.07849307,0.14884563,0.06728118,-0.17626634,0.46222496,0.13678175,-0.13730995,-0.30448574,0.15281531,-0.14202787,-0.14115752
conf_264,-0.17188598,-0.1389771,0.12820618,-0.15239018,0.015415476,0.14862807,0.28038108,0.0951113,-0.19586314,-0.012970185,0.04694687,-0.043641485,-0.21235763,0.17500927,-0.27622014,0.21473953,0.03833394,-0.10958209,-0.18834819,7.940369e-05,0.062454034,-0.2062869,0.011278819,-0.25595728,0.18487224,0.21497388,-0.19140194,-0.08491911,-0.22689708,0.147228,0.2670538,-0.27720913,-0.23578548,0.12255332,-0.1393605,-0.28063887,-0.054118503,0.006715366,-0.17234279,0.13684133,-0.19102743,-0.21638829,-0.051269487,-0.097210325,-0.13235913,-0.33148578,0.16725273,0.10868509,0.39857048,0.19446668,0.14207554,0.24112844,-0.05796602,-0.25451007,-0.27814576,0.059449144,0.14307591,0.20372264,-0.005130289,0.43599296,-0.12399886,-0.25775555,-0.2096716,-0.26188666,0.21927649,-0.06540171,0.16763003,0.15468729,0.25543737,0.21777761,-0.09443058,-0.017790703,-0.1669879,0.14506856,0.30816865,-0.068631865,-0.21066368,0.15387025,0.08282192,0.21730739,0.13817976,-0.058531176,-0.19525853,0.23944984,0.22382618,0.21173027,-0.12346634,-0.060004994,0.08984718,-0.22811729,0.10228439,-0.102415554,-0.28273124,0.24855918,0.02541887,-0.078654066,-0.21796413,0.19513914,-0.09326059,0.28505775
conf_265,-0.14681756,-0.11138304,0.036212817,-0.071291655,0.16558753,-0.048456013,0.34422144,0.13678908,0.024242003,-0.12341317,0.12094521,0.13654168,-0.09158451,0.17604941,-0.18622038,0.15331063,0.608531,0.30322456,-0.13923149,0.22500363,0.36459118,-0.10224491,-0.4214443,-0.11313701,0.18692963,0.34536168,-0.044371504,-0.13401651,-0.08340072,0.22822647,-0.035308167,-0.20747241,-0.08386382,0.31094608,-0.036372475,-0.24449845,-0.098810256,-0.27561656,-0.083019346,0.19795151,0.03112576,-0.21735972,-0.21432523,-0.121370636,-0.0937432,-0.10486504,-0.20468846,0.16443022,0.5015363,0.18450405,0.22808518,0.08809744,-0.10634575,-0.18298438,-0.19927134,0.0820837,0.23538275,0.15534407,0.0036217119,0.053773265,-0.24008782,-0.14568372,0.03541577,-0.24356316,0.2476066,-0.019976955,0.16429153,0.10729512,-0.21295899,0.15836649,-0.16294199,-0.24361981,-0.26667598,-0.15480357,0.28562945,0.15242957,-0.3471635,0.14920205,0.17268802,0.17570542,0.17119908,0.38829646,0.5073644,0.09287291,0.19915555,0.054331988,-0.18443672,-0.36374727,0.03159691,-0.04149815,0.08027271,0.07499768,-0.23349634,0.020625416,-0.044696108,-0.13506262,-0.16196224,0.27524352,-0.09335769,-0.3037751
conf_266,-0.06855552,-0.0367873,-0.047186404,-0.096547134,0.044462156,-0.044841327,0.14223242,0.20795262,-0.1495505,-0.022001931,0.03714866,0.09828313,-0.118017316,0.20589909,-0.13309167,0.1422106,0.36494416,0.3569192,-0.23675378,0.10516285,0.25117835,-0.23323278,-0.14093946,-0.050390244,0.120832846,0.36168653,-0.17999488,-0.097937934,-0.21031322,0.09694187,0.11177445,-0.20879681,-0.020916823,0.39435726,-0.203779,-0.013024229,0.07118882,0.3330651,-0.19407117,0.23812887,-0.098642595,-0.0963038,-0.23918143,-0.120764896,-0.18242846,-0.28129494,-0.18017636,0.14812867,0.09056448,0.1754283,0.22470254,0.24813262,0.067870654,-0.18607476,-0.13379548,0.19694558,0.223301,0.2667153,-0.059572384,0.36512533,-0.17296518,-0.15614054,-0.00030959066,-0.22829513,0.15629308,-0.060361434,0.21670903,0.09926325,0.11029694,0.07612039,-0.17965747,-0.34695673,-0.25060034,-0.5119712,0.20716505,0.27423716,-0.23662452,0.08389958,0.08536827,0.039977815,-0.3233761,0.48702964,0.130059,0.14116727,0.17981999,0.29487547,-0.35792878,-0.1867329,-0.04653476,0.0044860165,0.1889375,-0.17131588,-0.21265021,-0.019234037,-0.056670412,-0.2608287,-0.14359117,-0.127032,-0.11965466,0.16323858
conf_267,-0.091743864,-0.176404,0.21631926,-0.1735536,0.21660407,0.0070773154,0.20032763,0.2455165,-0.08434785,0.030246297,0.105550185,0.09002301,-0.14018776,0.23207009,-0.02260207,0.20094015,0.5351961,0.039191715,-0.076582976,0.18663041,0.15270083,-0.25733256,0.1592518,-0.26358536,0.19773073,0.33409795,-0.060343552,-0.12956607,-0.06605527,0.25876874,0.15512902,-0.12935606,-0.18234669,0.029116604,-0.24385026,-0.01822867,-0.053012334,-0.030407557,-0.16945337,0.27928445,-0.13308613,-0.21569696,-0.24257249,0.01141458,-0.14532878,-0.2666748,0.041936077,0.16723004,0.51492286,0.27009332,0.19498037,0.05655003,-0.044704992,-0.12173971,-0.26995456,0.1529033,0.16680096,0.12220138,-0.114779465,0.18051624,-0.21259966,-0.22704181,-0.18507572,-0.23297358,0.13550812,-0.22268711,0.12731285,0.16345225,-0.25654966,0.16306905,-0.14374337,-0.31032747,-0.13039854,-0.24755184,0.2930193,-0.07039892,-0.102088585,0.23740683,0.3812428,0.20635673,-0.12518595,0.44468287,0.023200708,0.16435523,0.1052219,0.21089919,-0.08601919,-0.31890282,0.0065470305,0.049842425,0.15078554,-0.063042626,-0.17085817,0.16263819,0.14518897,-0.18724462,-0.039928168,0.22225747,-0.14678344,-0.3495846
conf_268,-0.27141076,-0.20523258,0.225687,-0.25334483,0.19842473,0.2638178,0.18039094,0.10574629,-0.19096431,-0.051549885,0.15011515,0.059165854,-0.26552445,0.23627868,-0.015082439,0.23362991,0.14830759,0.0044814246,-0.14222395,0.03418143,-0.11531063,-0.2729872,0.020616468,-0.2667209,0.15216379,0.22345898,-0.18333153,-0.14215085,-0.23972733,0.15430187,0.083359174,-0.16810524,0.044595152,0.17264777,-0.35964155,-0.1862305,-0.116187125,0.09044933,-0.1643907,0.017463284,-0.15297636,-0.17032537,-0.081492305,0.05305169,-0.13596892,-0.24225204,0.025050923,0.19916955,0.07054838,0.26844466,0.08552909,0.16376224,0.029769566,-0.31383613,-0.2673213,0.1546732,0.18505833,0.06781755,-0.16617772,0.19601138,-0.21769834,-0.13384016,-0.14153984,-0.21537918,0.18199365,-0.15590885,0.23347646,0.2721891,-0.16538255,0.13024808,-0.2334298,-0.37589037,0.06667629,0.04277019,0.15111509,0.15783314,-0.19295152,0.16160634,0.028732477,0.20198862,0.34939307,0.015294786,-0.03926047,0.24763028,0.22547197,0.14805251,-0.05979512,-0.19807127,-0.06855968,-0.21396977,0.16502316,-0.13847588,-0.13486817,0.3400925,0.20168626,-0.090144835,-0.31179887,0.1397138,-0.22120135,0.18978576
conf_269,-0.13413568,-0.15453775,-0.056082364,-0.05711213,0.08603709,0.08893825,0.20260623,0.21081467,-0.16694038,-0.043716114,-0.26758066,0.007267057,-0.07992258,0.14894503,-0.21222442,0.16012844,0.14883532,-0.01983174,0.019989261,-0.1203229,0.103958525,-0.08784607,-0.42073962,-0.13868676,0.14542629,0.100050405,-0.23111169,-0.14744434,-0.13323647,0.06694347,0.20713809,-0.1931249,-0.15739939,0.14724976,-0.079823636,-0.15228012,-0.08195523,-0.23129706,-0.119854756,-0.10442075,-0.19834839,-0.22254734,-0.10264591,-0.103460506,-0.16293709,-0.23509736,-0.2136122,0.14608094,0.24926259,0.22709706,0.08585476,0.102113746,0.43750173,-0.144499,-0.2675513,0.24426742,0.2414502,0.17296547,-0.033808734,0.21447639,-0.14683947,-0.2011493,0.13011879,-0.24650158,0.24545206,-0.079937175,0.20210327,0.18207976,-0.21804003,0.24040805,-0.18868053,0.10478265,-0.25404337,-0.3595066,0.18775402,-0.18306242,-0.21850428,0.0817416,0.22123927,0.13739966,0.103686675,-0.23769253,-0.28379944,0.27508065,0.06951654,0.14815037,-0.28872374,-0.24348862,-0.042689186,-0.3607382,-0.022859467,-0.34437555,-0.16871865,0.2134986,0.014796941,-0.12415687,-0.21619897,0.1383158,-0.14487821,0.04383009
conf_270,-0.17535925,-0.032397393,0.039852887,-0.0151688745,0.0918095,0.10934038,0.30955207,0.2502018,-0.2029215,-0.04258078,0.18656139,0.3577847,-0.13076444,0.20347746,-0.27116293,0.153693,0.13473159,0.31972882,-0.1320891,-0.15583988,-0.06300447,-0.22438975,-0.2415769,-0.1789193,0.18697307,0.22567339,-0.21423692,-0.15980172,-0.28098056,0.1713277,0.18806197,-0.2074231,-0.36165223,0.24692689,0.20744179,-0.13725802,-0.4193892,0.12425116,-0.21709941,0.30566275,-0.086155556,-0.0933151,-0.16911533,-0.09518483,-0.19957626,-0.35786024,-0.33642408,0.2768219,0.4374485,0.14568296,0.27443874,0.16229352,0.07363624,-0.24534777,-0.20871708,0.18396237,0.17313255,0.19378614,-0.33012554,0.3689765,-0.09761071,-0.16758491,0.028030323,-0.26265708,0.1797461,-0.03750922,0.19731238,0.034657236,-0.2321072,0.10371112,-0.14218397,0.19297041,-0.027994942,-0.26409516,0.1982867,-0.2726374,-0.20203197,0.09211428,-0.10665531,0.106906995,0.020038044,0.01875106,-0.15450081,0.2163666,0.050353203,0.06310208,0.33065397,-0.10496156,-0.18076427,-0.21217106,0.21361157,-0.07098684,-0.23042293,0.054617636,0.0625514,-0.12360333,-0.11672102,0.02132366,-0.20725699,-0.02715374
conf_271,-0.06962004,-0.15205435,0.07109055,0.09179437,0.30913484,0.14590439,0.2995914,0.08473793,0.0054425295,-0.17953213,0.30630234,0.17186935,-0.19639099,0.1668423,-0.21544082,0.15327571,0.3755082,0.09889088,-0.12044838,0.41394764,0.35837436,-0.1795515,-0.07859967,-0.2168154,0.19889085,0.34193385,-0.0790687,-0.28658235,-0.10818605,-0.0767235,-0.13564387,-0.1869795,-0.07643365,0.22018965,-0.012411246,-0.099382564,0.052494135,0.046807155,-0.14468934,0.25967953,-0.077368714,-0.081812434,-0.2531045,0.08432615,-0.17666806,-0.096830085,0.10608966,0.086892,0.12168398,0.1698837,0.2353958,0.0049991487,0.03033216,-0.045489877,-0.17332488,0.16868176,0.18518515,0.109468825,0.16290398,0.029942743,-0.1602763,-0.13031076,-0.014202777,-0.34042722,0.16408329,-0.17827927,0.20661724,0.24262977,0.042472616,0.10776843,-0.27835962,-0.20815693,0.11540369,-0.20932487,0.21703503,0.40935883,-0.19805612,0.15293902,0.31594384,0.07692838,-0.018306535,0.33186287,0.2631147,0.21025951,0.20106477,0.26315448,-0.14058886,-0.17517272,-0.07056308,-0.06465528,0.22316211,-0.06306252,-0.15844432,0.17321551,0.09439064,-0.15625535,-0.15708104,0.1299532,-0.11289671,0.022138137
conf_272,-0.13501646,-0.1449575,0.15919165,-0.06235155,0.15650828,0.08975734,0.3364733,0.21216395,-0.157584,-0.21201217,0.37299514,0.32541576,-0.16236418,0.13909985,-0.23469035,0.22653174,0.21499892,-0.017920671,-0.06585513,0.37530962,0.010046205,-0.023589058,-0.34603587,-0.16094674,0.17269704,0.22989623,-0.12132165,-0.16790634,-0.15397912,0.011228786,0.16718495,-0.12894936,0.11570915,0.07058849,-0.15728974,-0.081122726,-0.221226,0.02572099,-0.16211952,0.26771393,-0.27808774,-0.07212017,-0.21928574,0.11900426,-0.13853975,-0.09552863,-0.41462758,0.07743169,0.4005623,0.16641642,0.08760226,0.19658946,0.14922662,-0.24833976,-0.1031829,0.15541635,0.22325294,0.19497387,-0.14078839,0.021189671,-0.14098531,-0.1925107,-0.037855573,-0.0018969239,0.080486886,-0.16881636,0.24770094,0.10735113,-0.116928205,0.068501405,-0.20300256,0.22461674,-0.17915852,-0.093192354,0.22494456,-0.23889725,-0.06347845,0.15698136,0.19498563,0.15651043,0.0023836866,0.19926476,-0.115270086,0.16347596,0.11795086,0.15087734,0.028339332,-0.18534505,-0.17270929,-0.08453816,0.11274068,-0.3295915,-0.076952726,0.06473212,0.18417369,-0.1925909,-0.19110572,0.15764077,-0.21316767,-0.34281117
conf_273,-0.09259888,-0.04294862,0.16540782,-0.3619264,-0.05242347,-0.15027784,0.14533055,0.23445022,-0.10688156,-0.048434924,0.07990467,-0.08684094,-0.20003453,0.1732018,-0.17100653,0.23445424,0.0038231811,-0.008633348,-0.22015916,0.21427119,-0.008563723,-0.1732282,-0.38080275,-0.10099105,0.24202304,0.20360187,-0.10745066,-0.17921546,-0.12795143,0.20596415,0.07949424,-0.18198317,-0.33514526,0.28246555,-0.2395593,-0.11501325,-0.13270037,-0.16186355,-0.1535774,0.26833075,-0.158766,-0.131077,-0.04449626,-0.1666498,-0.10378494,-0.23117529,0.18199831,0.08495323,0.14307585,0.13964081,0.21665074,0.17493434,-0.09004624,-0.23978841,-0.26668426,0.119157985,0.24897811,0.13988502,-0.20565125,0.2964542,-0.10609402,-0.24367867,-0.288433,-0.3009989,0.17096953,-0.08598499,0.18488018,0.1693317,-0.040706016,0.12592986,-0.15495293,-0.13963547,-0.15029116,0.0008657226,0.22410297,0.40893307,-0.28095937,0.20315814,0.12741807,0.04620534,-0.14021045,0.41060093,0.26730695,0.15706612,0.10764019,0.11909942,-0.12464539,-0.11021815,-0.07290443,0.05003892,0.1926874,-0.08960884,-0.26559946,0.26891923,0.18408285,-0.17181164,-0.1365606,0.24809912,-0.14609306,-0.08089416
conf_274,-0.062135536,-0.15496597,0.14680143,-0.054712787,0.22629783,0.29397663,0.2729881,0.1934255,-0.11261112,-0.29640955,0.14336233,0.22505131,-0.10151313,0.1739441,-0.09281322,0.084589355,-0.048731666,0.0016153487,-0.26790455,0.013141355,0.00931931,-0.13574484,0.06456982,-0.057469282,0.23741856,0.24784514,-0.045823306,-0.17559451,-0.11601703,-0.08933674,-0.0078023225,-0.26002058,-0.04161579,0.21626487,-0.07064795,-0.14902493,-0.15571436,0.08869995,-0.14525749,0.050495118,-0.22305998,-0.20573543,-0.26948783,-0.012305517,-0.15176009,-0.21163607,-0.28461343,0.063681744,0.25883356,0.08624811,0.16485564,0.19224845,0.15235938,-0.17445566,-0.10153436,0.13840453,0.07162914,0.08322004,-0.022493571,-0.19388752,-0.0015680895,-0.1534971,0.06984607,-0.19196816,0.2064476,-0.16886291,0.24467336,0.2814532,-0.091847025,0.1772731,-0.18294123,0.16467567,-0.269856,-0.1906935,0.1733993,-0.18297978,-0.13023782,0.1095767,0.27411592,0.23337124,0.16811675,0.4623407,-0.3499577,0.12325415,0.07376638,0.23027495,0.0943308,-0.17875223,-0.23642093,-0.07464914,0.08711938,-0.28596115,-0.14582764,0.13798608,0.01154847,-0.2493819,-0.10845941,0.25469294,-0.17602555,-0.11848544
conf_275,-0.18295488,-0.11256876,-0.00874294,-0.14127146,0.28097424,0.27857432,0.19284886,0.09570489,-0.19074193,-0.20952743,0.019311285,0.122081436,-0.20825262,0.15457779,-0.07638169,0.16447344,0.25225502,0.11752073,-0.19072163,0.11617675,-0.0014811403,-0.2866428,0.19761044,-0.116666056,0.19532259,0.20286511,-0.17597158,-0.1084894,-0.0967833,-0.05559694,0.14624432,-0.18628891,-0.1034644,0.13064395,-0.13619095,-0.07536089,-0.07346789,0.21574405,-0.20771085,-0.2124309,-0.20020624,-0.21196114,-0.23549768,0.056984793,-0.12737723,-0.1895271,0.3442799,0.048143532,0.24503596,0.21525593,0.27612078,0.051064402,0.085975416,-0.25516248,-0.09871249,0.14616899,0.12679543,0.13049622,0.08544057,0.034930896,-0.120764084,-0.28856373,-0.28399074,-0.27702552,0.113410436,-0.1853416,0.17885025,0.10157817,0.111214206,0.15880078,-0.20225105,-0.42534408,0.040625196,-0.2693301,0.16008723,0.1377949,-0.11145993,0.08122336,0.08091743,0.14777952,0.022248292,0.13920806,-0.0067729834,0.21744661,0.21530035,0.15909143,-0.3386722,-0.2207254,0.19535764,-0.24774052,0.12617312,-0.30698672,-0.2237292,0.08841747,0.18402287,-0.08857022,-0.192653,0.17988431,-0.090095565,-0.32038668
